Datum von;Datum bis;Generation_DE Block A [MW] Berechnete Auflösungen;Generation_DE Block B [MW] Berechnete Auflösungen;Generation_DE Block C [MW] Berechnete Auflösungen;Generation_DE Block D [MW] Berechnete Auflösungen;Generation_DE Block E [MW] Berechnete Auflösungen;Generation_DE Block F [MW] Berechnete Auflösungen
17.04.2025 09:30;17.04.2025 09:45;0,000;0,000;47,500;95,500;-;-
17.04.2025 09:45;17.04.2025 10:00;0,000;0,000;47,500;95,500;-;-
17.04.2025 10:00;17.04.2025 10:15;0,000;0,000;39,750;94,000;-;-
17.04.2025 10:15;17.04.2025 10:30;0,000;0,000;39,750;94,000;-;-
17.04.2025 10:30;17.04.2025 10:45;0,000;0,000;39,750;94,000;-;-
17.04.2025 10:45;17.04.2025 11:00;0,000;0,000;39,750;94,000;-;-
17.04.2025 11:00;17.04.2025 11:15;0,000;0,000;39,750;94,250;-;-
17.04.2025 11:15;17.04.2025 11:30;0,000;0,000;39,750;94,250;-;-
17.04.2025 11:30;17.04.2025 11:45;0,000;0,000;39,750;94,250;-;-
17.04.2025 11:45;17.04.2025 12:00;0,000;0,000;39,750;94,250;-;-
17.04.2025 12:00;17.04.2025 12:15;0,000;0,000;39,750;94,000;-;-
17.04.2025 12:15;17.04.2025 12:30;0,000;0,000;39,750;94,000;-;-
17.04.2025 12:30;17.04.2025 12:45;0,000;0,000;39,750;94,000;-;-
17.04.2025 12:45;17.04.2025 13:00;0,000;0,000;39,750;94,000;-;-
17.04.2025 13:00;17.04.2025 13:15;0,000;0,000;39,500;91,000;-;-
17.04.2025 13:15;17.04.2025 13:30;0,000;0,000;39,500;91,000;-;-
17.04.2025 13:30;17.04.2025 13:45;0,000;0,000;39,500;91,000;-;-
17.04.2025 13:45;17.04.2025 14:00;0,000;0,000;39,500;91,000;-;-
17.04.2025 14:00;17.04.2025 14:15;0,000;0,000;46,000;92,750;-;-
17.04.2025 14:15;17.04.2025 14:30;0,000;0,000;46,000;92,750;-;-
17.04.2025 14:30;17.04.2025 14:45;0,000;0,000;46,000;92,750;-;-
17.04.2025 14:45;17.04.2025 15:00;0,000;0,000;46,000;92,750;-;-
17.04.2025 15:00;17.04.2025 15:15;0,000;0,000;48,750;106,750;-;-
17.04.2025 15:15;17.04.2025 15:30;0,000;0,000;48,750;106,750;-;-
17.04.2025 15:30;17.04.2025 15:45;0,000;0,000;48,750;106,750;-;-
17.04.2025 15:45;17.04.2025 16:00;0,000;0,000;48,750;106,750;-;-
17.04.2025 16:00;17.04.2025 16:15;0,000;0,000;48,250;108,750;-;-
17.04.2025 16:15;17.04.2025 16:30;0,000;0,000;48,250;108,750;-;-
17.04.2025 16:30;17.04.2025 16:45;0,000;0,000;48,250;108,750;-;-
17.04.2025 16:45;17.04.2025 17:00;0,000;0,000;48,250;108,750;-;-
17.04.2025 17:00;17.04.2025 17:15;0,000;0,000;49,250;108,750;-;-
17.04.2025 17:15;17.04.2025 17:30;0,000;0,000;49,250;108,750;-;-
17.04.2025 17:30;17.04.2025 17:45;0,000;0,000;49,250;108,750;-;-
17.04.2025 17:45;17.04.2025 18:00;0,000;0,000;49,250;108,750;-;-
17.04.2025 18:00;17.04.2025 18:15;0,000;0,000;52,500;108,500;-;-
17.04.2025 18:15;17.04.2025 18:30;0,000;0,000;52,500;108,500;-;-
17.04.2025 18:30;17.04.2025 18:45;0,000;0,000;52,500;108,500;-;-
17.04.2025 18:45;17.04.2025 19:00;0,000;0,000;52,500;108,500;-;-
17.04.2025 19:00;17.04.2025 19:15;0,000;0,000;53,500;108,500;-;-
17.04.2025 19:15;17.04.2025 19:30;0,000;0,000;53,500;108,500;-;-
17.04.2025 19:30;17.04.2025 19:45;0,000;0,000;53,500;108,500;-;-
17.04.2025 19:45;17.04.2025 20:00;0,000;0,000;53,500;108,500;-;-
17.04.2025 20:00;17.04.2025 20:15;0,000;0,000;54,500;109,250;-;-
17.04.2025 20:15;17.04.2025 20:30;0,000;0,000;54,500;109,250;-;-
17.04.2025 20:30;17.04.2025 20:45;0,000;0,000;54,500;109,250;-;-
17.04.2025 20:45;17.04.2025 21:00;0,000;0,000;54,500;109,250;-;-
17.04.2025 21:00;17.04.2025 21:15;0,000;0,000;57,000;108,750;-;-
17.04.2025 21:15;17.04.2025 21:30;0,000;0,000;57,000;108,750;-;-
17.04.2025 21:30;17.04.2025 21:45;0,000;0,000;57,000;108,750;-;-
17.04.2025 21:45;17.04.2025 22:00;0,000;0,000;57,000;108,750;-;-
17.04.2025 22:00;17.04.2025 22:15;0,000;0,000;56,750;109,000;-;-
17.04.2025 22:15;17.04.2025 22:30;0,000;0,000;56,750;109,000;-;-
17.04.2025 22:30;17.04.2025 22:45;0,000;0,000;56,750;109,000;-;-
17.04.2025 22:45;17.04.2025 23:00;0,000;0,000;56,750;109,000;-;-
17.04.2025 23:00;17.04.2025 23:15;0,000;0,000;57,250;108,500;-;-
17.04.2025 23:15;17.04.2025 23:30;0,000;0,000;57,250;108,500;-;-
17.04.2025 23:30;17.04.2025 23:45;0,000;0,000;57,250;108,500;-;-
17.04.2025 23:45;18.04.2025 00:00;0,000;0,000;57,250;108,500;-;-
18.04.2025 00:00;18.04.2025 00:15;0,000;0,000;57,250;108,250;-;-
18.04.2025 00:15;18.04.2025 00:30;0,000;0,000;57,250;108,250;-;-
18.04.2025 00:30;18.04.2025 00:45;0,000;0,000;57,250;108,250;-;-
18.04.2025 00:45;18.04.2025 01:00;0,000;0,000;57,250;108,250;-;-
18.04.2025 01:00;18.04.2025 01:15;0,000;0,000;57,000;108,750;-;-
18.04.2025 01:15;18.04.2025 01:30;0,000;0,000;57,000;108,750;-;-
18.04.2025 01:30;18.04.2025 01:45;0,000;0,000;57,000;108,750;-;-
18.04.2025 01:45;18.04.2025 02:00;0,000;0,000;57,000;108,750;-;-
18.04.2025 02:00;18.04.2025 02:15;0,000;0,000;57,250;108,500;-;-
18.04.2025 02:15;18.04.2025 02:30;0,000;0,000;57,250;108,500;-;-
18.04.2025 02:30;18.04.2025 02:45;0,000;0,000;57,250;108,500;-;-
18.04.2025 02:45;18.04.2025 03:00;0,000;0,000;57,250;108,500;-;-
18.04.2025 03:00;18.04.2025 03:15;0,000;0,000;56,750;108,500;-;-
18.04.2025 03:15;18.04.2025 03:30;0,000;0,000;56,750;108,500;-;-
18.04.2025 03:30;18.04.2025 03:45;0,000;0,000;56,750;108,500;-;-
18.04.2025 03:45;18.04.2025 04:00;0,000;0,000;56,750;108,500;-;-
18.04.2025 04:00;18.04.2025 04:15;0,000;0,000;56,500;109,000;-;-
18.04.2025 04:15;18.04.2025 04:30;0,000;0,000;56,500;109,000;-;-
18.04.2025 04:30;18.04.2025 04:45;0,000;0,000;56,500;109,000;-;-
18.04.2025 04:45;18.04.2025 05:00;0,000;0,000;56,500;109,000;-;-
18.04.2025 05:00;18.04.2025 05:15;0,000;0,000;54,750;108,750;-;-
18.04.2025 05:15;18.04.2025 05:30;0,000;0,000;54,750;108,750;-;-
18.04.2025 05:30;18.04.2025 05:45;0,000;0,000;54,750;108,750;-;-
18.04.2025 05:45;18.04.2025 06:00;0,000;0,000;54,750;108,750;-;-
18.04.2025 06:00;18.04.2025 06:15;0,000;0,000;54,750;108,000;-;-
18.04.2025 06:15;18.04.2025 06:30;0,000;0,000;54,750;108,000;-;-
18.04.2025 06:30;18.04.2025 06:45;0,000;0,000;54,750;108,000;-;-
18.04.2025 06:45;18.04.2025 07:00;0,000;0,000;54,750;108,000;-;-
18.04.2025 07:00;18.04.2025 07:15;0,000;0,000;55,750;108,250;-;-
18.04.2025 07:15;18.04.2025 07:30;0,000;0,000;55,750;108,250;-;-
18.04.2025 07:30;18.04.2025 07:45;0,000;0,000;55,750;108,250;-;-
18.04.2025 07:45;18.04.2025 08:00;0,000;0,000;55,750;108,250;-;-
18.04.2025 08:00;18.04.2025 08:15;0,000;0,000;56,000;108,500;-;-
18.04.2025 08:15;18.04.2025 08:30;0,000;0,000;56,000;108,500;-;-
18.04.2025 08:30;18.04.2025 08:45;0,000;0,000;56,000;108,500;-;-
18.04.2025 08:45;18.04.2025 09:00;0,000;0,000;56,000;108,500;-;-
18.04.2025 09:00;18.04.2025 09:15;0,000;0,000;55,000;108,500;-;-
18.04.2025 09:15;18.04.2025 09:30;0,000;0,000;55,000;108,500;-;-
18.04.2025 09:30;18.04.2025 09:45;0,000;0,000;55,000;108,500;-;-
18.04.2025 09:45;18.04.2025 10:00;0,000;0,000;55,000;108,500;-;-
18.04.2025 10:00;18.04.2025 10:15;0,000;0,000;55,750;109,000;-;-
18.04.2025 10:15;18.04.2025 10:30;0,000;0,000;55,750;109,000;-;-
18.04.2025 10:30;18.04.2025 10:45;0,000;0,000;55,750;109,000;-;-
18.04.2025 10:45;18.04.2025 11:00;0,000;0,000;55,750;109,000;-;-
18.04.2025 11:00;18.04.2025 11:15;0,000;0,000;55,750;108,750;-;-
18.04.2025 11:15;18.04.2025 11:30;0,000;0,000;55,750;108,750;-;-
18.04.2025 11:30;18.04.2025 11:45;0,000;0,000;55,750;108,750;-;-
18.04.2025 11:45;18.04.2025 12:00;0,000;0,000;55,750;108,750;-;-
18.04.2025 12:00;18.04.2025 12:15;0,000;0,000;52,000;100,500;-;-
18.04.2025 12:15;18.04.2025 12:30;0,000;0,000;52,000;100,500;-;-
18.04.2025 12:30;18.04.2025 12:45;0,000;0,000;52,000;100,500;-;-
18.04.2025 12:45;18.04.2025 13:00;0,000;0,000;52,000;100,500;-;-
18.04.2025 13:00;18.04.2025 13:15;0,000;0,000;51,750;102,250;-;-
18.04.2025 13:15;18.04.2025 13:30;0,000;0,000;51,750;102,250;-;-
18.04.2025 13:30;18.04.2025 13:45;0,000;0,000;51,750;102,250;-;-
18.04.2025 13:45;18.04.2025 14:00;0,000;0,000;51,750;102,250;-;-
18.04.2025 14:00;18.04.2025 14:15;0,000;0,000;55,000;102,000;-;-
18.04.2025 14:15;18.04.2025 14:30;0,000;0,000;55,000;102,000;-;-
18.04.2025 14:30;18.04.2025 14:45;0,000;0,000;55,000;102,000;-;-
18.04.2025 14:45;18.04.2025 15:00;0,000;0,000;55,000;102,000;-;-
18.04.2025 15:00;18.04.2025 15:15;0,000;0,000;52,500;108,500;-;-
18.04.2025 15:15;18.04.2025 15:30;0,000;0,000;52,500;108,500;-;-
18.04.2025 15:30;18.04.2025 15:45;0,000;0,000;52,500;108,500;-;-
18.04.2025 15:45;18.04.2025 16:00;0,000;0,000;52,500;108,500;-;-
18.04.2025 16:00;18.04.2025 16:15;0,000;0,000;55,750;108,500;-;-
18.04.2025 16:15;18.04.2025 16:30;0,000;0,000;55,750;108,500;-;-
18.04.2025 16:30;18.04.2025 16:45;0,000;0,000;55,750;108,500;-;-
18.04.2025 16:45;18.04.2025 17:00;0,000;0,000;55,750;108,500;-;-
18.04.2025 17:00;18.04.2025 17:15;0,000;0,000;56,000;108,500;-;-
18.04.2025 17:15;18.04.2025 17:30;0,000;0,000;56,000;108,500;-;-
18.04.2025 17:30;18.04.2025 17:45;0,000;0,000;56,000;108,500;-;-
18.04.2025 17:45;18.04.2025 18:00;0,000;0,000;56,000;108,500;-;-
18.04.2025 18:00;18.04.2025 18:15;0,000;0,000;56,000;108,500;-;-
18.04.2025 18:15;18.04.2025 18:30;0,000;0,000;56,000;108,500;-;-
18.04.2025 18:30;18.04.2025 18:45;0,000;0,000;56,000;108,500;-;-
18.04.2025 18:45;18.04.2025 19:00;0,000;0,000;56,000;108,500;-;-
18.04.2025 19:00;18.04.2025 19:15;0,000;0,000;56,000;108,500;-;-
18.04.2025 19:15;18.04.2025 19:30;0,000;0,000;56,000;108,500;-;-
18.04.2025 19:30;18.04.2025 19:45;0,000;0,000;56,000;108,500;-;-
18.04.2025 19:45;18.04.2025 20:00;0,000;0,000;56,000;108,500;-;-
18.04.2025 20:00;18.04.2025 20:15;0,000;0,000;55,750;108,250;-;-
18.04.2025 20:15;18.04.2025 20:30;0,000;0,000;55,750;108,250;-;-
18.04.2025 20:30;18.04.2025 20:45;0,000;0,000;55,750;108,250;-;-
18.04.2025 20:45;18.04.2025 21:00;0,000;0,000;55,750;108,250;-;-
18.04.2025 21:00;18.04.2025 21:15;0,000;0,000;56,000;108,500;-;-
18.04.2025 21:15;18.04.2025 21:30;0,000;0,000;56,000;108,500;-;-
18.04.2025 21:30;18.04.2025 21:45;0,000;0,000;56,000;108,500;-;-
18.04.2025 21:45;18.04.2025 22:00;0,000;0,000;56,000;108,500;-;-
18.04.2025 22:00;18.04.2025 22:15;0,000;0,000;56,000;108,500;-;-
18.04.2025 22:15;18.04.2025 22:30;0,000;0,000;56,000;108,500;-;-
18.04.2025 22:30;18.04.2025 22:45;0,000;0,000;56,000;108,500;-;-
18.04.2025 22:45;18.04.2025 23:00;0,000;0,000;56,000;108,500;-;-
18.04.2025 23:00;18.04.2025 23:15;0,000;0,000;56,000;108,750;-;-
18.04.2025 23:15;18.04.2025 23:30;0,000;0,000;56,000;108,750;-;-
18.04.2025 23:30;18.04.2025 23:45;0,000;0,000;56,000;108,750;-;-
18.04.2025 23:45;19.04.2025 00:00;0,000;0,000;56,000;108,750;-;-
19.04.2025 00:00;19.04.2025 00:15;0,000;0,000;55,750;108,500;-;-
19.04.2025 00:15;19.04.2025 00:30;0,000;0,000;55,750;108,500;-;-
19.04.2025 00:30;19.04.2025 00:45;0,000;0,000;55,750;108,500;-;-
19.04.2025 00:45;19.04.2025 01:00;0,000;0,000;55,750;108,500;-;-
19.04.2025 01:00;19.04.2025 01:15;0,000;0,000;55,500;108,500;-;-
19.04.2025 01:15;19.04.2025 01:30;0,000;0,000;55,500;108,500;-;-
19.04.2025 01:30;19.04.2025 01:45;0,000;0,000;55,500;108,500;-;-
19.04.2025 01:45;19.04.2025 02:00;0,000;0,000;55,500;108,500;-;-
19.04.2025 02:00;19.04.2025 02:15;0,000;0,000;55,750;108,750;-;-
19.04.2025 02:15;19.04.2025 02:30;0,000;0,000;55,750;108,750;-;-
19.04.2025 02:30;19.04.2025 02:45;0,000;0,000;55,750;108,750;-;-
19.04.2025 02:45;19.04.2025 03:00;0,000;0,000;55,750;108,750;-;-
19.04.2025 03:00;19.04.2025 03:15;0,000;0,000;55,500;108,000;-;-
19.04.2025 03:15;19.04.2025 03:30;0,000;0,000;55,500;108,000;-;-
19.04.2025 03:30;19.04.2025 03:45;0,000;0,000;55,500;108,000;-;-
19.04.2025 03:45;19.04.2025 04:00;0,000;0,000;55,500;108,000;-;-
19.04.2025 04:00;19.04.2025 04:15;0,000;0,000;56,000;108,500;-;-
19.04.2025 04:15;19.04.2025 04:30;0,000;0,000;56,000;108,500;-;-
19.04.2025 04:30;19.04.2025 04:45;0,000;0,000;56,000;108,500;-;-
19.04.2025 04:45;19.04.2025 05:00;0,000;0,000;56,000;108,500;-;-
19.04.2025 05:00;19.04.2025 05:15;0,000;0,000;42,250;83,500;-;-
19.04.2025 05:15;19.04.2025 05:30;0,000;0,000;42,250;83,500;-;-
19.04.2025 05:30;19.04.2025 05:45;0,000;0,000;42,250;83,500;-;-
19.04.2025 05:45;19.04.2025 06:00;0,000;0,000;42,250;83,500;-;-
19.04.2025 06:00;19.04.2025 06:15;0,000;0,000;42,000;82,250;-;-
19.04.2025 06:15;19.04.2025 06:30;0,000;0,000;42,000;82,250;-;-
19.04.2025 06:30;19.04.2025 06:45;0,000;0,000;42,000;82,250;-;-
19.04.2025 06:45;19.04.2025 07:00;0,000;0,000;42,000;82,250;-;-
19.04.2025 07:00;19.04.2025 07:15;0,000;0,000;40,750;79,500;-;-
19.04.2025 07:15;19.04.2025 07:30;0,000;0,000;40,750;79,500;-;-
19.04.2025 07:30;19.04.2025 07:45;0,000;0,000;40,750;79,500;-;-
19.04.2025 07:45;19.04.2025 08:00;0,000;0,000;40,750;79,500;-;-
19.04.2025 08:00;19.04.2025 08:15;0,000;0,000;39,750;78,000;-;-
19.04.2025 08:15;19.04.2025 08:30;0,000;0,000;39,750;78,000;-;-
19.04.2025 08:30;19.04.2025 08:45;0,000;0,000;39,750;78,000;-;-
19.04.2025 08:45;19.04.2025 09:00;0,000;0,000;39,750;78,000;-;-
19.04.2025 09:00;19.04.2025 09:15;0,000;0,000;39,250;79,000;-;-
19.04.2025 09:15;19.04.2025 09:30;0,000;0,000;39,250;79,000;-;-
19.04.2025 09:30;19.04.2025 09:45;0,000;0,000;39,250;79,000;-;-
19.04.2025 09:45;19.04.2025 10:00;0,000;0,000;39,250;79,000;-;-
19.04.2025 10:00;19.04.2025 10:15;0,000;0,000;40,500;80,000;-;-
19.04.2025 10:15;19.04.2025 10:30;0,000;0,000;40,500;80,000;-;-
19.04.2025 10:30;19.04.2025 10:45;0,000;0,000;40,500;80,000;-;-
19.04.2025 10:45;19.04.2025 11:00;0,000;0,000;40,500;80,000;-;-
19.04.2025 11:00;19.04.2025 11:15;0,000;0,000;39,500;78,750;-;-
19.04.2025 11:15;19.04.2025 11:30;0,000;0,000;39,500;78,750;-;-
19.04.2025 11:30;19.04.2025 11:45;0,000;0,000;39,500;78,750;-;-
19.04.2025 11:45;19.04.2025 12:00;0,000;0,000;39,500;78,750;-;-
19.04.2025 12:00;19.04.2025 12:15;0,000;0,000;39,000;78,500;-;-
19.04.2025 12:15;19.04.2025 12:30;0,000;0,000;39,000;78,500;-;-
19.04.2025 12:30;19.04.2025 12:45;0,000;0,000;39,000;78,500;-;-
19.04.2025 12:45;19.04.2025 13:00;0,000;0,000;39,000;78,500;-;-
19.04.2025 13:00;19.04.2025 13:15;0,000;0,000;39,000;78,750;-;-
19.04.2025 13:15;19.04.2025 13:30;0,000;0,000;39,000;78,750;-;-
19.04.2025 13:30;19.04.2025 13:45;0,000;0,000;39,000;78,750;-;-
19.04.2025 13:45;19.04.2025 14:00;0,000;0,000;39,000;78,750;-;-
19.04.2025 14:00;19.04.2025 14:15;0,000;0,000;39,000;78,500;-;-
19.04.2025 14:15;19.04.2025 14:30;0,000;0,000;39,000;78,500;-;-
19.04.2025 14:30;19.04.2025 14:45;0,000;0,000;39,000;78,500;-;-
19.04.2025 14:45;19.04.2025 15:00;0,000;0,000;39,000;78,500;-;-
19.04.2025 15:00;19.04.2025 15:15;0,000;0,000;38,750;78,500;-;-
19.04.2025 15:15;19.04.2025 15:30;0,000;0,000;38,750;78,500;-;-
19.04.2025 15:30;19.04.2025 15:45;0,000;0,000;38,750;78,500;-;-
19.04.2025 15:45;19.04.2025 16:00;0,000;0,000;38,750;78,500;-;-
19.04.2025 16:00;19.04.2025 16:15;0,000;0,000;39,000;78,500;-;-
19.04.2025 16:15;19.04.2025 16:30;0,000;0,000;39,000;78,500;-;-
19.04.2025 16:30;19.04.2025 16:45;0,000;0,000;39,000;78,500;-;-
19.04.2025 16:45;19.04.2025 17:00;0,000;0,000;39,000;78,500;-;-
19.04.2025 17:00;19.04.2025 17:15;0,000;0,000;39,500;78,500;-;-
19.04.2025 17:15;19.04.2025 17:30;0,000;0,000;39,500;78,500;-;-
19.04.2025 17:30;19.04.2025 17:45;0,000;0,000;39,500;78,500;-;-
19.04.2025 17:45;19.04.2025 18:00;0,000;0,000;39,500;78,500;-;-
19.04.2025 18:00;19.04.2025 18:15;0,000;0,000;42,750;84,000;-;-
19.04.2025 18:15;19.04.2025 18:30;0,000;0,000;42,750;84,000;-;-
19.04.2025 18:30;19.04.2025 18:45;0,000;0,000;42,750;84,000;-;-
19.04.2025 18:45;19.04.2025 19:00;0,000;0,000;42,750;84,000;-;-
19.04.2025 19:00;19.04.2025 19:15;0,000;0,000;55,500;107,000;-;-
19.04.2025 19:15;19.04.2025 19:30;0,000;0,000;55,500;107,000;-;-
19.04.2025 19:30;19.04.2025 19:45;0,000;0,000;55,500;107,000;-;-
19.04.2025 19:45;19.04.2025 20:00;0,000;0,000;55,500;107,000;-;-
19.04.2025 20:00;19.04.2025 20:15;0,000;0,000;56,000;107,000;-;-
19.04.2025 20:15;19.04.2025 20:30;0,000;0,000;56,000;107,000;-;-
19.04.2025 20:30;19.04.2025 20:45;0,000;0,000;56,000;107,000;-;-
19.04.2025 20:45;19.04.2025 21:00;0,000;0,000;56,000;107,000;-;-
19.04.2025 21:00;19.04.2025 21:15;0,000;0,000;56,000;107,250;-;-
19.04.2025 21:15;19.04.2025 21:30;0,000;0,000;56,000;107,250;-;-
19.04.2025 21:30;19.04.2025 21:45;0,000;0,000;56,000;107,250;-;-
19.04.2025 21:45;19.04.2025 22:00;0,000;0,000;56,000;107,250;-;-
19.04.2025 22:00;19.04.2025 22:15;0,000;0,000;56,000;107,500;-;-
19.04.2025 22:15;19.04.2025 22:30;0,000;0,000;56,000;107,500;-;-
19.04.2025 22:30;19.04.2025 22:45;0,000;0,000;56,000;107,500;-;-
19.04.2025 22:45;19.04.2025 23:00;0,000;0,000;56,000;107,500;-;-
19.04.2025 23:00;19.04.2025 23:15;0,000;0,000;55,750;107,250;-;-
19.04.2025 23:15;19.04.2025 23:30;0,000;0,000;55,750;107,250;-;-
19.04.2025 23:30;19.04.2025 23:45;0,000;0,000;55,750;107,250;-;-
19.04.2025 23:45;20.04.2025 00:00;0,000;0,000;55,750;107,250;-;-
20.04.2025 00:00;20.04.2025 00:15;0,000;0,000;41,750;90,250;-;-
20.04.2025 00:15;20.04.2025 00:30;0,000;0,000;41,750;90,250;-;-
20.04.2025 00:30;20.04.2025 00:45;0,000;0,000;41,750;90,250;-;-
20.04.2025 00:45;20.04.2025 01:00;0,000;0,000;41,750;90,250;-;-
20.04.2025 01:00;20.04.2025 01:15;0,000;0,000;40,250;79,750;-;-
20.04.2025 01:15;20.04.2025 01:30;0,000;0,000;40,250;79,750;-;-
20.04.2025 01:30;20.04.2025 01:45;0,000;0,000;40,250;79,750;-;-
20.04.2025 01:45;20.04.2025 02:00;0,000;0,000;40,250;79,750;-;-
20.04.2025 02:00;20.04.2025 02:15;0,000;0,000;39,250;78,750;-;-
20.04.2025 02:15;20.04.2025 02:30;0,000;0,000;39,250;78,750;-;-
20.04.2025 02:30;20.04.2025 02:45;0,000;0,000;39,250;78,750;-;-
20.04.2025 02:45;20.04.2025 03:00;0,000;0,000;39,250;78,750;-;-
20.04.2025 03:00;20.04.2025 03:15;0,000;0,000;39,000;78,750;-;-
20.04.2025 03:15;20.04.2025 03:30;0,000;0,000;39,000;78,750;-;-
20.04.2025 03:30;20.04.2025 03:45;0,000;0,000;39,000;78,750;-;-
20.04.2025 03:45;20.04.2025 04:00;0,000;0,000;39,000;78,750;-;-
20.04.2025 04:00;20.04.2025 04:15;0,000;0,000;39,000;78,750;-;-
20.04.2025 04:15;20.04.2025 04:30;0,000;0,000;39,000;78,750;-;-
20.04.2025 04:30;20.04.2025 04:45;0,000;0,000;39,000;78,750;-;-
20.04.2025 04:45;20.04.2025 05:00;0,000;0,000;39,000;78,750;-;-
20.04.2025 05:00;20.04.2025 05:15;0,000;0,000;39,000;78,750;-;-
20.04.2025 05:15;20.04.2025 05:30;0,000;0,000;39,000;78,750;-;-
20.04.2025 05:30;20.04.2025 05:45;0,000;0,000;39,000;78,750;-;-
20.04.2025 05:45;20.04.2025 06:00;0,000;0,000;39,000;78,750;-;-
20.04.2025 06:00;20.04.2025 06:15;0,000;0,000;39,000;78,500;-;-
20.04.2025 06:15;20.04.2025 06:30;0,000;0,000;39,000;78,500;-;-
20.04.2025 06:30;20.04.2025 06:45;0,000;0,000;39,000;78,500;-;-
20.04.2025 06:45;20.04.2025 07:00;0,000;0,000;39,000;78,500;-;-
20.04.2025 07:00;20.04.2025 07:15;0,000;0,000;39,250;78,500;-;-
20.04.2025 07:15;20.04.2025 07:30;0,000;0,000;39,250;78,500;-;-
20.04.2025 07:30;20.04.2025 07:45;0,000;0,000;39,250;78,500;-;-
20.04.2025 07:45;20.04.2025 08:00;0,000;0,000;39,250;78,500;-;-
20.04.2025 08:00;20.04.2025 08:15;0,000;0,000;39,750;79,000;-;-
20.04.2025 08:15;20.04.2025 08:30;0,000;0,000;39,750;79,000;-;-
20.04.2025 08:30;20.04.2025 08:45;0,000;0,000;39,750;79,000;-;-
20.04.2025 08:45;20.04.2025 09:00;0,000;0,000;39,750;79,000;-;-
20.04.2025 09:00;20.04.2025 09:15;0,000;0,000;40,500;79,250;-;-
20.04.2025 09:15;20.04.2025 09:30;0,000;0,000;40,500;79,250;-;-
20.04.2025 09:30;20.04.2025 09:45;0,000;0,000;40,500;79,250;-;-
20.04.2025 09:45;20.04.2025 10:00;0,000;0,000;40,500;79,250;-;-
20.04.2025 10:00;20.04.2025 10:15;0,000;0,000;39,250;79,250;-;-
20.04.2025 10:15;20.04.2025 10:30;0,000;0,000;39,250;79,250;-;-
20.04.2025 10:30;20.04.2025 10:45;0,000;0,000;39,250;79,250;-;-
20.04.2025 10:45;20.04.2025 11:00;0,000;0,000;39,250;79,250;-;-
20.04.2025 11:00;20.04.2025 11:15;0,000;0,000;39,250;76,000;-;-
20.04.2025 11:15;20.04.2025 11:30;0,000;0,000;39,250;76,000;-;-
20.04.2025 11:30;20.04.2025 11:45;0,000;0,000;39,250;76,000;-;-
20.04.2025 11:45;20.04.2025 12:00;0,000;0,000;39,250;76,000;-;-
20.04.2025 12:00;20.04.2025 12:15;0,000;0,000;39,750;75,750;-;-
20.04.2025 12:15;20.04.2025 12:30;0,000;0,000;39,750;75,750;-;-
20.04.2025 12:30;20.04.2025 12:45;0,000;0,000;39,750;75,750;-;-
20.04.2025 12:45;20.04.2025 13:00;0,000;0,000;39,750;75,750;-;-
20.04.2025 13:00;20.04.2025 13:15;0,000;0,000;40,500;75,500;-;-
20.04.2025 13:15;20.04.2025 13:30;0,000;0,000;40,500;75,500;-;-
20.04.2025 13:30;20.04.2025 13:45;0,000;0,000;40,500;75,500;-;-
20.04.2025 13:45;20.04.2025 14:00;0,000;0,000;40,500;75,500;-;-
20.04.2025 14:00;20.04.2025 14:15;0,000;0,000;40,000;74,500;-;-
20.04.2025 14:15;20.04.2025 14:30;0,000;0,000;40,000;74,500;-;-
20.04.2025 14:30;20.04.2025 14:45;0,000;0,000;40,000;74,500;-;-
20.04.2025 14:45;20.04.2025 15:00;0,000;0,000;40,000;74,500;-;-
20.04.2025 15:00;20.04.2025 15:15;0,000;0,000;39,000;74,000;-;-
20.04.2025 15:15;20.04.2025 15:30;0,000;0,000;39,000;74,000;-;-
20.04.2025 15:30;20.04.2025 15:45;0,000;0,000;39,000;74,000;-;-
20.04.2025 15:45;20.04.2025 16:00;0,000;0,000;39,000;74,000;-;-
20.04.2025 16:00;20.04.2025 16:15;0,000;0,000;39,000;77,500;-;-
20.04.2025 16:15;20.04.2025 16:30;0,000;0,000;39,000;77,500;-;-
20.04.2025 16:30;20.04.2025 16:45;0,000;0,000;39,000;77,500;-;-
20.04.2025 16:45;20.04.2025 17:00;0,000;0,000;39,000;77,500;-;-
20.04.2025 17:00;20.04.2025 17:15;0,000;0,000;39,500;78,750;-;-
20.04.2025 17:15;20.04.2025 17:30;0,000;0,000;39,500;78,750;-;-
20.04.2025 17:30;20.04.2025 17:45;0,000;0,000;39,500;78,750;-;-
20.04.2025 17:45;20.04.2025 18:00;0,000;0,000;39,500;78,750;-;-
20.04.2025 18:00;20.04.2025 18:15;0,000;0,000;42,500;91,250;-;-
20.04.2025 18:15;20.04.2025 18:30;0,000;0,000;42,500;91,250;-;-
20.04.2025 18:30;20.04.2025 18:45;0,000;0,000;42,500;91,250;-;-
20.04.2025 18:45;20.04.2025 19:00;0,000;0,000;42,500;91,250;-;-
20.04.2025 19:00;20.04.2025 19:15;0,000;0,000;56,250;108,250;-;-
20.04.2025 19:15;20.04.2025 19:30;0,000;0,000;56,250;108,250;-;-
20.04.2025 19:30;20.04.2025 19:45;0,000;0,000;56,250;108,250;-;-
